review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R3994O240PR999,4,0,0,N,Y
R23K08ZKEPLGI,5,0,0,N,Y
R3BV9SV408C9Q1,5,0,0,N,Y
R1G57EI5DEX9X3,5,0,0,N,N
R197AXSYBY9XVY,5,0,0,N,Y
R1MHFYN69GGFVW,5,0,0,N,Y
R73INLTTCUOOQ,5,2,3,N,Y
R3KXXI3BOYYNBW,5,0,0,N,Y
R3O1YAIQJL4YXM,5,0,0,N,Y
R2TIH0YQ1OCV7B,5,0,0,N,Y
R2TFGAEZ1XFSJT,5,0,0,N,Y
R1MDJYHBOZFRTT,2,0,0,N,Y
R154Z6OU3IZCGZ,5,0,0,N,Y
R3RVVQ5RG9M59E,4,1,1,N,Y
R2N31KFADPDYTN,2,1,1,N,Y
R39UPXNAOCUGFI,2,0,0,N,Y
ROYG43PBNHZS2,4,0,0,N,Y
RP0YKCGRO9USW,5,0,0,N,Y
R2Y0X5KAU5BD2I,5,0,0,N,Y
RX9M99QFFFBUY,5,0,0,N,Y
R2XCR6G2MYK8NW,5,3,3,N,Y
R22VCPVV8EBAM0,5,0,1,N,Y
R100ZIHZJNXKMK,5,0,0,N,Y
RN8BUTQQVDKKS,5,0,0,N,Y
R1SN9X3Q6F9WZJ,5,0,0,N,Y
R16V6GOQSD1VFZ,3,0,1,N,Y
R1KKYHEWXT7KXK,5,0,0,N,N
RTYGKIF74VOP3,5,1,1,N,Y
R2M7GTAMHNTMHC,5,0,0,N,N
R3HELL12T8XL3P,2,0,0,N,Y
R28B9FHV4KODEM,1,0,1,N,Y
RJN9GTL4ISMN,5,0,0,N,N
R1WJ3TEVNBWFIC,5,0,0,N,Y
RVA3XUT3Z8IVK,5,0,0,N,Y
R1B1SNTEQM2HL7,5,0,0,N,Y
R3VJS9NHVRE8P7,5,0,0,N,N
RD2JRAOIHVT45,5,0,1,N,Y
RENOLLLWET5KJ,4,0,0,N,Y
RXIUPGF86KVC1,5,0,0,N,Y
RT2QFUA0M7DCI,5,0,0,N,N
R26Q963UUSAIW6,5,0,0,N,Y
R3NDN7UV4SQVFZ,5,0,0,N,Y
R2XV1FIOHYEB72,4,0,0,N,N
RPJQZM95JC70W,5,0,0,N,Y
R2CHZLPFURNDJR,5,0,0,N,N
R3Q2UFMWAGMRD4,4,0,0,N,N
R3QYOHOV7WNDNI,5,0,0,N,Y
R2OP0ZPMYZV1C4,5,1,1,N,Y
RQL66PW204N3Z,5,3,3,N,N
R2RIJMGUHJY6F2,5,0,0,N,Y
R3REV0G9EOYIK7,4,0,0,N,Y
R195MZWGYIWVEU,5,0,0,N,N
R39V8SEMCR43OZ,5,0,0,N,Y
R2J3KC4V2RLCFH,5,1,2,N,Y
RZS8IJOPCJ7FX,5,0,0,N,N
R1S8R35KFJENL2,2,1,2,N,Y
RD1Y789S6VR9E,5,0,0,N,Y
R6W8VCZANITRQ,5,1,1,N,Y
R5ZNZ8VS490WA,5,0,0,N,N
RD528W5URJ1FV,3,3,4,N,Y
R3SZY8NRQQTYM1,5,0,0,N,Y
RENRY1RL36DX4,5,0,1,N,Y
R23ZJ4OKEIJHKY,5,3,3,N,Y
RKKYMY8MHX7TQ,5,1,1,N,Y
R8RR9XZMHT6XZ,5,0,0,N,Y
R2FHL4J1KX4BQB,5,0,0,N,Y
ROW8EDHCN4PXE,5,0,0,N,Y
R14HP5KCRGGU0E,5,0,0,N,Y
R3GP7MLJFQF6SM,4,0,0,N,Y
R2WMRDZK3U44UL,5,0,0,N,N
R3VETR1AW0IP4U,3,8,9,N,Y
R2FZUPNET5HAID,5,0,0,N,N
R3T6NQRQ4YRGJU,2,0,4,N,Y
R16DX79TLN0IJL,5,0,0,N,Y
R1UPX117L6JUJH,3,0,1,N,Y
R3PWCBX8DHJJWV,5,0,0,N,Y
RCJOQ5ORVT82,4,0,0,N,Y
R1QEDWH6MHQCGL,5,0,0,N,Y
R37BE5SPY4CX1J,5,0,0,N,Y
RT948GS4SFWLF,1,0,0,N,Y
R3GI2AL7M3SBC4,5,2,2,N,N
R1JC4L6DCXB9S1,5,0,0,N,Y
R292WM0G92TNJF,5,0,0,N,Y
R2YHORF68JQ6NX,1,0,0,N,Y
R3BA5O1YFKDTAQ,5,0,0,N,Y
R2HFQ11O702XC4,5,0,0,N,N
R17OYAIZ8AEG97,5,0,0,N,N
R27R7SXCP8XVL,1,1,1,N,Y
R2HMY69LKFCLD,5,0,0,N,N
R3HFABCKVYOO4A,3,0,0,N,Y
R219CII7LX1N1M,5,0,0,N,Y
R321I776KWRHNP,5,0,0,N,Y
R18DI9Y7F9BEN9,5,0,0,N,Y
R2BL8HRPIGZDVJ,4,0,0,N,Y
R2BBAVRZX14C90,5,0,0,N,Y
R1HAMT07WEW64U,5,0,0,N,Y
RI65SOG3216D1,5,0,0,N,Y
R52QRRHQ1O52P,5,0,0,N,Y
R2TZPDKSOX0ODH,5,0,0,N,Y
R2CN9Y4NOCQYVG,5,0,0,N,Y
R34DLMPR9EHG2P,3,0,0,N,Y
R23WOKR23VZQZZ,5,2,2,N,N
RVHSMBP9ZZ2JW,5,0,0,N,Y
R3H4YXM80LJ609,1,0,1,N,Y
R3LRZ386KGTT2U,3,0,0,N,Y
R2HEPGPFR472EY,5,0,0,N,Y
RI2Y3V5584SMG,5,0,0,N,N
R2CJ651B1UCQSA,5,0,0,N,N
R22ZE7FOSMEO9U,4,0,0,N,Y
RTXE3SR05HAHJ,5,0,0,N,Y
R17SROAMF42FFG,5,0,0,N,Y
R2Q9BBV940ZDST,5,0,0,N,Y
R3HBOSXDPCOKY,4,0,0,N,Y
R35Z7YFKHHTHA0,5,0,0,N,Y
RC364S7AJ09Y4,5,0,1,N,Y
R19VIPSYLU4JN,5,0,0,N,Y
R3HNCPOJOF31T2,2,1,1,N,Y
R20USTYUGFTKLF,2,0,0,N,Y
RQ3BCCG3UQJ11,5,0,0,N,Y
R29T7SK7WD3YIV,4,0,1,N,Y
R2A0IEURYBSLWZ,5,0,0,N,Y
R3SET1TI5WM2DR,4,0,0,N,Y
R22MPK7JQQX4B1,5,0,0,N,Y
RNQTMMTDOJ1EY,3,0,1,N,Y
R17QO3JY9NNLGU,5,0,0,N,Y
R343T0F2JTP30Q,4,0,0,N,N
R1S2PU6ZJPH9T,5,0,0,N,N
R1AFW4OYT5O15N,4,2,2,N,Y
RAFV05SO5X3F,5,0,0,N,Y
R3IQ0TVQL0EU3Q,1,5,6,N,Y
R2Z2OISHTLVL5E,3,1,2,N,Y
R3BHC4ERY25OLZ,5,0,0,N,Y
R13038SYR1F3Q0,5,1,1,N,Y
R3HTU18GNU2RNV,5,3,4,N,N
R1QK9MK16OY7WV,5,0,0,N,Y
R3LEPC8QZ16JCG,4,0,0,N,Y
R3E54QSS4U9KYV,5,0,0,N,N
R2L5ND35IXTT8T,2,0,4,N,Y
R2O1CF0WWDWR3T,4,0,0,N,Y
R3782HO5ZNZ1GU,5,0,1,N,Y
R2GVI6H2YHRIDJ,5,0,1,N,N
R3VXCQYOF8OS0R,1,2,5,N,Y
R35GALTYIRZT7J,4,0,0,N,Y
R2RYZUZS4EMCG0,5,0,0,N,Y
R2SBADWPVU4SJQ,5,1,1,N,N
R162TLN0I4IYJ3,5,0,0,N,Y
R1169T2R2RUDA4,5,0,0,N,Y
R2AJSF5Y0BWOWL,5,0,0,N,Y
R2EWHWFQUNC517,5,0,0,N,Y
RV1AYQF8WTTUP,5,0,0,N,N
RAQFJ23S70R92,5,0,0,N,N
RVZN6IUVM9JI9,1,0,0,N,Y
RC06MRJNWRD67,5,0,1,N,N
R2H4GVXCRMQCUV,5,0,0,N,Y
R1P4DAFZRBHW5D,5,0,0,N,Y
R3W4YM6Z5X83CT,3,0,1,N,Y
R3PVC5WIGPP7OZ,1,2,3,N,Y
R3BFPWMUYL4SHF,5,0,3,N,Y
R3PV4UEMATDFLI,5,0,0,N,Y
R3PV39O5SMJXAM,2,0,0,N,Y
R3JKYO1PM697XZ,1,0,0,N,Y
RQCWPR92GIUFJ,5,0,0,N,Y
R1RELVOAG1Z9VM,4,0,0,N,Y
R2H8FWM5Z7CTT4,3,0,0,N,Y
R36N7TGCB9QE0G,2,0,0,N,Y
R3932DH067M8WB,5,0,0,N,Y
R39046WN7SUQDR,4,0,0,N,Y
RQ65G4336SGPW,5,0,0,N,Y
RGRGWXBX2ZH7N,5,0,0,N,Y
R2KCTXRXPDGRL3,5,0,0,N,N
R3DQVI7WKJZYN8,5,2,2,N,Y
R2XBWFZPW3PUX6,5,0,0,N,N
RXJSSAFOGMSFO,5,0,0,N,Y
R1TWTD8KNDELCL,5,1,1,N,Y
R28T3BW8IUENDD,1,0,4,N,Y
R1Q6XTRPMUTMGO,3,0,1,N,Y
R1O1M942STPBBC,5,0,0,N,Y
RELZUEN30A96F,5,1,1,N,Y
RD98GWYO4UOG,1,3,3,N,Y
R28XD9I9N3ZZHN,5,0,0,N,Y
R2CYGGR987TT71,5,0,0,N,Y
RCI28N1DZKUDB,5,1,1,N,Y
R3LADK1ALH0P65,4,2,2,N,Y
R1QUTSPBJ5FAQG,5,1,1,N,Y
RX7AGUHVD2OU5,5,0,0,N,Y
R1TD6CX4O1HX4F,1,1,1,N,Y
R1DW7AK00RICTN,5,1,2,N,Y
R2QB7XPRMCKHA1,5,0,0,N,Y
RROHBO0A406BB,5,0,0,N,Y
R5Z79843OGSCV,5,0,0,N,Y
R33RB53PXHLUAN,3,0,1,N,Y
R2Q3Z3KLY5XQNE,5,0,0,N,Y
RLO4FO2M80Q3K,5,0,0,N,N
R1LK7P87PAT6E1,5,0,0,N,Y
R30YH6TE5X3VLD,5,0,0,N,Y
R1FP2LPOMCF8UL,5,0,0,N,Y
R2J9J1TVS1BHCL,5,0,0,N,Y
R19TZRBLHBFDB6,3,0,0,N,Y
R3HMJARHCIIWLD,5,0,0,N,Y
R2E2Z4TLFV2DYM,2,0,0,N,Y
R2L5JO46C0UTBQ,5,0,0,N,Y
RMZERP78E2O2C,1,0,1,N,Y
R1MYPVY282FMG8,5,0,0,N,Y
R21TFGMX8I3Q68,1,0,4,N,Y
R2J9OYT5RB5AXV,4,0,0,N,Y
R1KLR0TSGG6JBZ,2,0,0,N,Y
R1614D88KWWQF,5,0,0,N,N
R1EH723GSXYH7I,4,1,1,N,N
R24W07FP0HNT3S,5,0,0,N,Y
R3N9EPDCTVD5XK,5,1,1,N,N
R2U6CZ4IR9PH0U,4,0,0,N,Y
R32V2KZOYK9FMJ,1,1,1,N,N
R3PX3A5JY4GMET,4,0,0,N,Y
R3K780MLYV7C2C,5,0,0,N,Y
RFQY48S6N642R,5,0,0,N,Y
R3LELJZS1H999C,5,0,0,N,N
R2G0O2GCSOG3YS,5,0,0,N,Y
RMHB359D7DWEY,5,0,0,N,Y
R1ACQRQLIJENBX,5,1,1,N,N
RSMX9J3LK8SNA,5,0,0,N,Y
RJPQSGQ4X7I8C,5,0,0,N,Y
R1BBIJX6ZT7MO3,4,4,5,N,Y
R3CVY35JR54CJM,4,0,0,N,Y
R1LU3RZ71PO6NK,4,0,0,N,Y
R1FK9ZHPCR0RNC,5,0,0,N,Y
R3Q3WLGGB2QTPV,5,1,2,N,Y
R1XTGNSF0KY1PE,4,0,0,N,Y
R2RGOXLXFLRAP3,5,0,0,N,N
R3DC8PD24D82PL,1,2,3,N,Y
R1GD7T58QRDITZ,4,0,0,N,Y
R2Q55LZ5TJMG5V,5,1,1,N,N
R3P71QIEJ4OC9J,5,0,0,N,Y
R1E56F5VO6BD9B,5,0,0,N,Y
R3CMCL19LKGJQ6,5,4,4,N,Y
R25TP9MCOMC2GU,5,0,0,N,N
R25YQVB04OOMJ8,3,0,0,N,Y
R2XHLH78RMDU3G,4,0,0,N,Y
R7TU8TQ6C30Q9,5,0,0,N,Y
RAQQX1BA2G77O,5,0,0,N,Y
R2ZCSTO5ENZBU3,5,1,1,N,N
R2U5XY619GNOXW,3,0,1,N,Y
R3C7QDOM7CECTQ,5,1,1,N,Y
R2XRDU0B77ZCLV,5,0,1,N,Y
RKEM92D1463LB,5,0,0,N,Y
R3GHIGSRI59JE2,3,0,1,N,Y
R36DQQ06YLK3OK,5,0,0,N,Y
RIRO411CT24MN,3,0,0,N,Y
R73BXA3UI13JG,5,0,0,N,N
R3BB2QY79D8W1,5,0,0,N,Y
R1W715TZ6CE533,5,0,0,N,N
R1PYRRWQ9DHSNX,5,0,1,N,N
RKG9WX2F71F0N,5,0,0,N,Y
R2A0LIML3GHDWK,5,1,1,N,Y
R1CPLJC7OIO642,4,2,2,N,Y
R3V4MCH4EE78E9,5,1,1,N,N
ROIODJ8KJAVFO,2,4,5,N,Y
R2CU60UVWDYIG2,5,1,1,N,Y
R1X4HIBNJI744T,5,0,1,N,Y
R3KJLVNQY91PX7,5,0,0,N,Y
R2CPK8GXBT8LI1,4,0,0,N,Y
R2EM9EN15MALCM,5,0,0,N,Y
R3CQT6VY4AFM03,5,2,2,N,N
R3J9RL5ALS44D9,5,0,1,N,Y
R20CTVHVWDZHEL,4,1,1,N,Y
RK7U1JFAKC0LG,5,0,0,N,Y
R2ME8RG4DT93MC,5,0,0,N,Y
R2VIEDP03LP0TA,5,0,0,N,Y
RV6ZSJXB3DH4N,1,0,0,N,N
RQVELFDJD3TK9,5,0,0,N,N
R2OSZHY2QA9R9L,5,0,0,N,Y
R2DL1RNEQ267DK,5,0,0,N,Y
R3R5C80PCNYZSX,5,0,0,N,Y
R2V3M6QMA73WVP,3,0,1,N,Y
RV11AHTAZUVPU,5,0,0,N,Y
R3VIQRCVIJ8PWM,3,1,2,N,Y
R3IXM0AP63KYH7,5,1,1,N,Y
R2UZCQRSKIT7WE,5,1,1,N,Y
R7BO5F7SIQQN,5,2,2,N,Y
RDGCCWDQ1D4UN,5,0,0,N,Y
R3RKIREBF44XHM,4,0,1,N,Y
R2EQZKJLVNN8C1,3,0,0,N,Y
R2YUJQ8MMZGNHL,5,0,0,N,Y
R18UQSFOZBL50Y,5,0,0,N,Y
R226T8VRTRJRGR,1,0,0,N,Y
R2FODPU8298DTD,5,0,0,N,Y
R14EDB75ED98RK,5,0,0,N,Y
R1G5ZO49MAZY8Y,4,0,1,N,Y
R2H7UW4HHJDQ2T,4,0,0,N,Y
R113URITHO62JL,4,6,6,N,Y
R2ZSRM6CTKFTHP,5,0,0,N,N
R1RLRC0WOFRNRB,5,0,0,N,Y
RRWSPM8QHPWCC,4,0,0,N,N
R3RZOGP2H7CATB,5,0,0,N,Y
R2Q4V4K29RBDOA,4,0,0,N,Y
R2XKQRA3G1X92M,5,0,0,N,N
RBQKGJC64E5DT,1,0,0,N,Y
R2SK48GSKJ1J8I,3,0,1,N,Y
RN82DEXU8TJ3A,5,0,0,N,Y
R1C9ZMY80LMYI,5,0,0,N,N
R1ZMTS0RUQSR67,5,0,0,N,Y
R5CXKPYA3RK4S,3,0,0,N,Y
R1HEQKELXA8SQV,5,0,1,N,Y
R1EPJOKKKD9EVJ,5,0,1,N,N
R2QS52NWIPETVU,5,1,1,N,Y
RNLAFVUOSIOS1,5,0,0,N,Y
R1T6S1DMBDSKDF,5,0,0,N,Y
R3ARY80O0DRRM5,5,0,0,N,Y
R10ERO6OPDRBNP,5,0,1,N,Y
R2VQEZXW7WZHKH,5,1,1,N,N
R1J08CY1LLXYNG,5,1,1,N,Y
R3N8Z8CI6XT9VC,4,0,0,N,Y
R3RMU7Z90XA5ZC,5,0,0,N,Y
RZ6WGFNMIG84M,5,0,0,N,Y
R255HO7DOTX39L,2,0,0,N,Y
R1MR1P273DVW8G,3,0,1,N,Y
R5FE1UMZ43U9O,5,0,0,N,Y
RPY4O4UVO431X,5,0,1,N,Y
ROYCGH2VFUDMI,5,0,0,N,N
RYR790EZQJPGC,1,1,2,N,Y
R28AVF5YUZPAX3,5,0,0,N,Y
R2YFULT3ZLYTHM,5,0,1,N,Y
RUK6ZY10P4EL4,5,0,0,N,Y
R2PT2X8FMYFCV3,5,39,41,N,Y
R26303490OJVDG,5,0,0,N,Y
RM60IDMD1JHJ4,3,0,1,N,Y
R2YU117G0D1X68,5,0,0,N,Y
R1MHT1SPYSWHS,5,0,0,N,Y
R2JDIFI93QPRVN,5,0,0,N,Y
R32WHZ5LTMNW80,5,0,0,N,Y
R23R1JK8FY0H6X,5,0,0,N,Y
R1QEUOH9R86V0V,5,0,0,N,Y
R27W17SRZK9ODW,5,1,1,N,N
R3EYBVF7YNFQX5,5,0,0,N,Y
R39E0HLGKJFF9H,5,0,0,N,Y
R1JTMT0Y90L90P,5,0,0,N,Y
R3VE11HUAW07ET,2,0,1,N,Y
R1ZV55FZFWZGYB,5,0,0,N,N
R2SFHRAY1XLPV2,5,2,2,N,Y
R1OR7M5OFJTR18,4,0,0,N,Y
R1GZYTW0Q369G2,5,1,1,N,Y
R3MTFWUNEDM2M7,5,0,0,N,Y
R1KAL8V0R3S3MM,5,0,0,N,Y
R3LEWHQK29EUP8,5,1,1,N,Y
R1LNOPQQ2U8BG7,5,0,1,N,Y
R2V9Y2H627U330,4,4,6,N,Y
RONAUHIQBPENK,5,0,0,N,Y
R2GCI7MD8P1SZ6,5,0,0,N,Y
RUAL2BFAKGOS0,5,1,1,N,N
R14JVWTOK40XNE,5,0,0,N,N
R3ME66LT6WRX9B,5,0,1,N,Y
RX8KI9YR4I6Z6,5,0,0,N,Y
R5UUOX0P7YNIN,5,0,0,N,Y
R26LOUNN7KS1P4,5,0,0,N,Y
R36E99M3NOKVFF,5,0,2,N,Y
R1B0OUKS5XR25V,5,0,0,N,Y
RGCUQSH80SYY7,1,36,47,N,N
R1D1NRB2UN87OJ,4,0,0,N,Y
R2UXT8NU5J5PXY,1,1,5,N,Y
R1EB9B43G5E557,4,0,1,N,Y
RHUH5X9TAYIT9,4,0,0,N,Y
R36271H3DSWZDB,5,1,1,N,Y
R21E7BB1RNTK1D,5,1,2,N,Y
R2RTXLFI56QLSV,5,0,1,N,Y
R11RMSDJI02BJH,2,0,0,N,Y
R1HG0OCO61JU1L,5,1,1,N,Y
R2N4REKJTGW829,5,0,0,N,Y
R4HFJV9JO3DZO,5,0,0,N,N
RYSJIUFB7K2V0,4,1,1,N,Y
R2HJTHKA12KEPY,5,0,0,N,Y
R22SCBJDFCNR4M,5,0,0,N,Y
R3KYUPCLNNZMZ4,5,0,0,N,Y
R1CNZBKXVTXN2K,4,1,1,N,N
R2H4XMENIGXMMX,5,0,0,N,Y
R2GDJ4GZZM83XP,2,0,4,N,Y
R2L87T9D0Q2E4M,1,1,1,N,Y
R2EF917TSP2D5W,5,0,1,N,Y
R2YQHUXEGUI6ZP,4,0,0,N,Y
R3E6EI073KP0AL,2,21,36,N,Y
R2V6OYIGFHOMMH,3,1,2,N,Y
R2ZZX81I06A5MX,5,0,0,N,Y
RDQWCKN625TQC,4,0,0,N,Y
R2MYVD5UHB77AI,5,0,0,N,Y
R1PVF0ONWMXOPF,5,0,0,N,Y
R27DXX6YBZTGGC,5,0,0,N,Y
R3DZNIZUO62VP0,1,0,0,N,Y
R3MYTXW7B4Z6YW,4,687,711,N,Y
R2X5NFM1VWL0D7,3,0,0,N,Y
R3BAPZNSWI8K5S,5,1,1,N,Y
R29EWCJUQP64PO,4,0,0,N,Y
R1GJ5JXILCZM3Q,5,0,0,N,Y
RXHHXYOW4SRGD,2,0,0,N,Y
R19R8TQ8M2U9DH,5,0,0,N,Y
R2OHHZ9M2EBEUR,5,1,1,N,Y
R2GSG93C65YLXG,4,0,0,N,N
R2XRSYFC7MXKUO,5,0,0,N,Y
R3ILGG0DLYEKAW,5,1,1,N,Y
RPOXR0QCCLGSA,5,0,0,N,N
R2HMUUXFA2UDGV,3,1,3,N,Y
R32CKGUGVT3YDO,5,0,0,N,Y
R1FPMA7YSALL8J,5,0,0,N,Y
RCTIGE99AO3W7,3,0,0,N,Y
R1FCEB2QRY8MKK,5,0,0,N,Y
R30J0K4FW7630E,3,0,1,N,Y
R34FNWH7RZJY4U,4,0,0,N,Y
RQDNJP43GG9P2,5,1,1,N,N
R1IF1RVWC3NK4I,5,0,0,N,N
R1LXMX7TBPVYQD,3,1,1,N,N
R2I0D7BHSFEJTF,5,1,1,N,Y
R1RNYIHI5LJ1E1,5,0,1,N,Y
R1S0QQ9TS9HIG1,5,1,1,N,Y
RPST7RM510NSJ,5,0,0,N,Y
R9V0DT1NMV2AS,5,1,1,N,Y
R1DJ0T8H16CG4M,5,0,0,N,Y
RT3GO96QNOANU,5,0,0,N,Y
R36EY94M495M9H,4,1,1,N,Y
R25B0XEOYJHI38,5,0,0,N,Y
R147W1PSPTTDWJ,2,0,0,N,Y
R3N33E85GJ9894,5,1,1,N,N
R3361T8S12SG1L,5,1,1,N,Y
RMT43DA3UKDN7,5,0,0,N,Y
R64JDXG3U6H5N,5,0,0,N,Y
R1HB4BHP4S23XM,5,0,0,N,Y
RQ2HO11EO68NI,5,0,0,N,N
R3LBQWMXHD8NM1,5,0,0,N,Y
R25ARTL2QAWT2V,4,1,1,N,Y
R38G7729EQPRZL,5,0,0,N,Y
R3P9MHMDLH2YMZ,3,0,0,N,Y
R2A29BORE1GOJK,5,0,0,N,N
R2D60Y30907XMB,5,4,4,N,Y
RYUK1Q7W5DDXM,5,2,2,N,N
R3B9RI5XBEI7PS,1,0,0,N,Y
R1M6B3UVZTIWFK,5,0,0,N,Y
RR8118HROK798,4,0,0,N,Y
R1ENOJPDJTEG0V,5,0,1,N,Y
R2161OLZH499IE,4,0,0,N,Y
R14L5MU7XFYFS9,1,1,5,N,N
RWCH8I4KPJ01U,5,0,0,N,Y
R259QY6TGCY4RU,5,0,0,N,Y
R1R6VFQEHKG2EF,3,0,0,N,Y
R3IQ7DODKFIGTE,5,0,0,N,Y
R2QNLFGB5IJ20B,5,0,0,N,Y
RWHS19W2V01EG,5,0,0,N,N
R3TDKPSVUX4S,5,0,0,N,Y
R3NNZSPM4IH2FQ,1,0,0,N,N
R2FKEOEUE1EK8J,5,0,0,N,Y
R2OACQ042PXTN1,1,2,5,N,Y
R34VYK6O6EKZJE,5,0,0,N,N
R3I01P4704LJX,5,0,0,N,Y
R1MBKCRTXVVHPG,5,0,0,N,Y
R2PBVH0LOMUVVB,5,0,0,N,Y
RD1ZPLLOL0UEA,5,0,0,N,Y
R2DG5A8NTASJ7R,5,5,5,N,Y
R28ZDQDZQW0NQ9,5,0,0,N,Y
R1GCWQA8JV0PPG,5,0,0,N,Y
R2IE2BF8BFGA43,4,0,0,N,Y
R2W8JI6GO4EGUI,5,0,0,N,N
R2TR0UN9K5YVAU,3,0,0,N,Y
R2W510G03GS4WB,4,0,0,N,Y
R2MOMC2VMOS13,5,0,0,N,Y
R1VDHOQZCV0P3X,5,10,10,N,Y
R1VC9XSU0QAH3C,3,1,1,N,Y
R1N8HU80U2YQMU,3,0,0,N,Y
R2APDBRFQWR54B,5,0,0,N,Y
R3RDRZL07XPJJB,5,0,0,N,N
R1UYQ9D85YFGHI,4,0,0,N,Y
R1Q3R9QD8EH0P5,5,0,0,N,Y
R29ZBIN2KPSOFW,5,0,0,N,Y
R1YHVESLY51IL9,5,0,0,N,Y
R1PG63GPNR1XGU,5,0,0,N,Y
RUWH5B458GO1Z,5,0,0,N,Y
RS9RGP2R8NEPM,5,2,3,N,Y
R1GFQIWM4C34ZW,5,0,0,N,Y
R2ZFE7QSJUQJ3O,5,2,2,N,N
R1DQT5P20VKQY4,1,1,5,N,Y
R1X8IQAIDIJITD,5,0,0,N,Y
R7QYUGQJI7CLS,1,0,1,N,Y
R16BDSG7JU5E0F,5,0,0,N,Y
R1GZ6I26V20OTD,5,0,0,N,Y
R1JDNM0QHZ3YWG,1,1,1,N,Y
R3VI8VM0SCR8SA,4,1,1,N,Y
R2RTKZE7YS1U30,4,0,0,N,Y
R1M65DJIB3MYG6,4,0,0,N,Y
RSUZ4WEUGEXD9,5,0,0,N,N
R1I18SRWHDMKOH,5,0,0,N,Y
RIER6XQ51IXBD,1,2,6,N,Y
R3D5YQ7LSDXXR3,1,5,13,N,Y
R34YHQJEHJ9IN9,5,0,0,N,Y
R2O91MN01XSA03,5,0,0,N,Y
R3DM6T46D55DLP,3,1,1,N,Y
R3DRPX6XHT7U2R,5,0,0,N,Y
R28YXX5XJKQ82N,1,0,0,N,Y
R1QO7TQRIU97H5,5,6,6,N,Y
R12MXB7ECKYM6U,5,0,0,N,N
RITUA5JH267Z3,5,0,0,N,Y
R102DO92CO0ZC0,5,0,0,N,Y
R1FWAGRFNVB1BF,3,0,0,N,Y
R3EWY9E8B4K6P5,1,0,0,N,N
R3K2U7Q46DPXNM,5,1,1,N,Y
R1ETB9ZUAWKGMG,5,1,1,N,Y
R2AKB5OSKAQV9N,4,1,2,N,Y
R15ASV283TVZ3P,4,0,0,N,Y
RSY2WOF7F247F,5,3,5,N,Y
R2D9Q5C9SKHOP7,5,3,5,N,Y
RXB7PZRS80WAJ,4,0,0,N,Y
R2GYLJVJ0B5Q1C,5,0,0,N,Y
R1AJMPMTI603P2,5,1,2,N,N
R2L3X3GJBEMDX8,1,0,0,N,Y
R2WHCL5YXFMW46,5,2,4,N,N
R32D6UD2Y1BF4S,5,0,0,N,Y
R2SIFY76LJXCKY,1,7,13,N,Y
R2W1YGGE0UIZ4A,4,0,0,N,Y
R3VNBOUIMYHA0Z,5,0,0,N,Y
R1HWPK3D28VIX5,4,0,0,N,Y
R24E30WI1XK41R,5,0,0,N,Y
R1BGT5WCLZXS1Q,5,0,0,N,Y
R151EX3SUTJGZJ,5,0,1,N,Y
RW7CGYM6NV5GK,3,0,0,N,Y
R37N3NB2BFPIJL,5,0,0,N,Y
R2525XGOTBDZPJ,3,0,0,N,Y
R323WEWPI3KZDK,5,0,0,N,N
R2K28G323A7QUU,2,0,0,N,Y
R2QVP5KAD7P5W3,5,2,2,N,Y
R273VRVMJJVNBA,2,0,0,N,Y
R2VUMUQOZTD6FW,5,0,0,N,Y
R19XKYOK9UCNL1,2,2,6,N,Y
R2S6T0K456WLTX,5,1,1,N,Y
R3LK4SR5V1ZO67,3,0,0,N,Y
R9YLONMNAZRPW,4,0,0,N,Y
R26HX0VIS2DG94,5,0,0,N,Y
R2T7V15ZOU6CW2,2,0,0,N,Y
R3TCS7UZGPGLW2,5,0,1,N,Y
RWA7E8472AH2F,5,0,0,N,Y
R1N90B53BWUS05,5,2,2,N,Y
RXXAOQ4LHYYHL,5,1,1,N,N
R2RV28EDK4IQBR,1,2,2,N,Y
R3JSE6WFR6N4AG,5,1,1,N,Y
R2HTUYBBJR0137,1,0,0,N,Y
RIFMPGW9X93EW,5,0,0,N,Y
R3T5RIRE46O8XH,5,0,0,N,Y
R39PNOQKSYKAPD,5,0,0,N,Y
RN4B0TZ4LXB1A,5,0,1,N,Y
R24MXZXPS6LBSU,5,0,0,N,Y
R2GVCN7RXXZNLB,3,0,0,N,Y
R8F2074L9TKAT,5,0,0,N,Y
RCDRK1QV9DXRE,5,1,1,N,N
R3B7CMJGNMWSQ1,5,0,0,N,Y
R2E4ABWDPARY1J,5,0,0,N,Y
R18EFEWH0RT4RT,4,0,0,N,Y
R27Z4PZE1RBTQE,5,0,0,N,Y
R3SII42XUT3HHB,5,0,0,N,Y
R14UME474P03SL,1,6,15,N,Y
R4C1NQMCNQ1NO,1,1,5,N,N
R3N8STLA3SFR0R,5,0,0,N,Y
RA0YGNI9NY4GY,3,0,0,N,Y
R3NTPRWMQOFW00,4,0,1,N,Y
R13CG239T7W03J,3,1,1,N,Y
R3R7DHQ7RQJCOW,5,0,0,N,Y
R2271M991780HF,5,0,0,N,Y
R2CYLVAIMWNMGV,5,0,0,N,Y
RKW5S7ZDSCGLT,1,0,0,N,Y
RYAIV3370KYQL,4,0,0,N,Y
R1JT4CWYCU1V,5,0,0,N,Y
